TransactionIndex,AlbarakaIndex,Number of ALB Indexes,GrandeLivreIndex,Number of GL Indexes,Date Discrepancy,Amount,Amount Discrepancy,Post Day,Post Month,Post Year,Value Day,Value Month,Value Year,libdesc,reftran,Bank Account,Bank Name,Bank Currency
2555,[2593],1,[4168],1,7,-606.2,,14,07,2004,14,07,2004,paiementcheque,874098,0007891010056211,CTD,TNC
2556,[2594],1,[4180],1,3,-179.0,,15,07,2004,15,07,2004,paiementcheque,874110,0007891010056211,CTD,TNC
2557,[2595],1,[4085],1,30,-800.0,,16,07,2004,16,07,2004,paiementcheque,870314,0007891010056211,CTD,TNC
2558,[2596],1,[4192],1,0,1232.438,,16,07,2004,16,07,2004,virement,,0007891010056211,CTD,TNC
2559,[2597],1,[4187],1,5,-453.377,,19,07,2004,19,07,2004,paiementcheque,874113,0007891010056211,CTD,TNC
2560,[2598],1,[4191],1,4,-1011.1,,19,07,2004,19,07,2004,paiementcheque,874117,0007891010056211,CTD,TNC
2561,[2599],1,[4188],1,4,-3320.0,,19,07,2004,19,07,2004,paiementcheque,874114,0007891010056211,CTD,TNC
2562,[2600],1,[4196],1,0,-778.343,,19,07,2004,19,07,2004,paiementcheque,874120,0007891010056211,CTD,TNC
2563,[2601],1,[4194],1,0,7440.0,,19,07,2004,19,07,2004,virement,,0007891010056211,CTD,TNC
2564,[2602],1,[4193],1,4,-582.166,,20,07,2004,20,07,2004,paiementcheque,874118,0007891010056211,CTD,TNC
2565,[2603],1,[4197],1,0,-2000.0,,20,07,2004,20,07,2004,paiementcheque,874121,0007891010056211,CTD,TNC
2566,[2604],1,[4199],1,1,-5001.7,,21,07,2004,21,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2567,[2605],1,[4166],1,15,-18276.114,,21,07,2004,21,07,2004,paiementcheque,874087,0007891010056211,CTD,TNC
2568,[2606],1,[4198],1,1,-4000.0,,21,07,2004,21,07,2004,paiementcheque,874122,0007891010056211,CTD,TNC
2569,[2607],1,[4204],1,0,49840.0,,21,07,2004,21,07,2004,virement,,0007891010056211,CTD,TNC
2570,[2608],1,[4209],1,0,-750.0,,22,07,2004,22,07,2004,paiementcheque,874131,0007891010056211,CTD,TNC
2571,[2609],1,[4203],1,1,-79.5,,22,07,2004,22,07,2004,paiementcheque,874129,0007891010056211,CTD,TNC
2572,[2610],1,[4202],1,1,-146.269,,22,07,2004,22,07,2004,paiementcheque,874128,0007891010056211,CTD,TNC
2573,[2611],1,[4201],1,1,-700.0,,22,07,2004,22,07,2004,paiementcheque,874127,0007891010056211,CTD,TNC
2574,[2612],1,[4164],1,16,-6364.346,,22,07,2004,22,07,2004,paiementcheque,874094,0007891010056211,CTD,TNC
2575,[2613],1,[4186],1,8,-413.3,,22,07,2004,22,07,2004,paiementcheque,874112,0007891010056211,CTD,TNC
2576,[2614],1,[4206],1,1,-318.0,,23,07,2004,23,07,2004,paiementcheque,874132,0007891010056211,CTD,TNC
2577,[2615],1,[4239],1,-5,-651.7,,28,07,2004,23,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2578,[2616],1,[4195],1,7,-156.513,,26,07,2004,26,07,2004,paiementcheque,874119,0007891010056211,CTD,TNC
2579,[2617],1,[4185],1,12,-847.847,,26,07,2004,26,07,2004,paiementcheque,874111,0007891010056211,CTD,TNC
2580,[2618],1,[4163],1,20,-1210.4,,26,07,2004,26,07,2004,paiementcheque,874093,0007891010056211,CTD,TNC
2581,[2619],1,[4200],1,5,-147.445,,26,07,2004,26,07,2004,paiementcheque,874124,0007891010056211,CTD,TNC
2582,[2620],1,[4215],1,0,-380.0,,26,07,2004,26,07,2004,paiementcheque,874140,0007891010056211,CTD,TNC
2583,[2621],1,[4208],1,4,-300.0,,26,07,2004,26,07,2004,paiementcheque,874134,0007891010056211,CTD,TNC
2584,[2622],1,[4211],1,3,-187.2,,26,07,2004,26,07,2004,paiementcheque,874136,0007891010056211,CTD,TNC
2585,[2623],1,[4167],1,21,-10901.619,,27,07,2004,27,07,2004,paiementcheque,874088,0007891010056211,CTD,TNC
2586,[2624],1,[4205],1,5,-90.15,,27,07,2004,27,07,2004,paiementcheque,874130,0007891010056211,CTD,TNC
2587,[2625],1,[4220],1,0,1247.038,,27,07,2004,27,07,2004,virement,,0007891010056211,CTD,TNC
2588,[2626],1,[4207],1,5,-380.2,,27,07,2004,27,07,2004,paiementcheque,874133,0007891010056211,CTD,TNC
2589,[2627],1,[4227],1,0,-201.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2590,[2628],1,[4228],1,0,-1580.575,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2591,[2629],1,[4229],1,0,-1001.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2592,[2630],1,[4230],1,0,-951.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2593,[2631],1,[4231],1,0,-2501.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2594,[2632],1,[4232],1,0,-571.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2595,[2633],1,[4219],1,1,-5303.875,,28,07,2004,28,07,2004,paiementcheque,874146,0007891010056211,CTD,TNC
2596,[2634],1,[4234],1,0,-701.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2597,[2635],1,[4235],1,0,-1951.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2598,[2636],1,[4236],1,0,-451.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2599,[2637],1,[4237],1,0,-601.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2600,[2638],1,[4238],1,0,-901.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2601,[2639],1,[4240],1,0,-551.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2602,[2640],1,[4241],1,0,-801.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2603,[2641],1,[4242],1,0,-651.7,,28,07,2004,28,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2604,[2642],1,[4226],1,0,25180.0,,28,07,2004,28,07,2004,virement,,0007891010056211,CTD,TNC
2605,[2643],1,[4224],1,0,-223.7,,28,07,2004,28,07,2004,paiementcheque,874150,0007891010056211,CTD,TNC
2606,[2644],1,[4221],1,0,-300.0,,28,07,2004,28,07,2004,paiementcheque,874147,0007891010056211,CTD,TNC
2607,[2645],1,[4222],1,0,-188.65,,28,07,2004,28,07,2004,paiementcheque,874148,0007891010056211,CTD,TNC
2608,[2646],1,[4233],1,1,-721.7,,28,07,2004,29,07,2004,virtemiscomp,,0007891010056211,CTD,TNC
2609,[2647],1,[4189],1,14,-346.638,,29,07,2004,29,07,2004,paiementcheque,874115,0007891010056211,CTD,TNC
2610,[2648],1,[4247],1,0,29072.0,,29,07,2004,29,07,2004,virement,,0007891010056211,CTD,TNC
2612,[2650],1,[4190],1,14,-24992.97,,29,07,2004,29,07,2004,paiementcheque,874116,0007891010056211,CTD,TNC
2613,[2651],1,[4225],1,1,-550.0,,29,07,2004,29,07,2004,paiementcheque,874151,0007891010056211,CTD,TNC
2614,[2652],1,[4216],1,2,-200.0,,29,07,2004,29,07,2004,paiementcheque,874142,0007891010056211,CTD,TNC
2615,[2653],1,[4214],1,3,-194.0,,29,07,2004,29,07,2004,paiementcheque,874139,0007891010056211,CTD,TNC
2616,[2654],1,[4217],1,2,-310.0,,29,07,2004,29,07,2004,paiementcheque,874143,0007891010056211,CTD,TNC
2617,[2655],1,[4218],1,2,-223.7,,29,07,2004,29,07,2004,paiementcheque,874144,0007891010056211,CTD,TNC
2618,[2656],1,[4246],1,1,-20000.0,,30,07,2004,30,07,2004,paiementcheque,874155,0007891010056211,CTD,TNC
2619,[2657],1,[4249],1,0,12595.0,,30,07,2004,30,07,2004,virement,,0007891010056211,CTD,TNC
2620,[2658],1,[4245],1,1,-1066.833,,30,07,2004,30,07,2004,paiementcheque,874154,0007891010056211,CTD,TNC
2621,[2659],1,[4244],1,1,-1350.2,,30,07,2004,30,07,2004,paiementcheque,874153,0007891010056211,CTD,TNC
2622,[2660],1,[4248],1,0,-1400.0,,30,07,2004,30,07,2004,paiementcheque,874156,0007891010056211,CTD,TNC
2623,[2661],1,[4212],1,7,-1112.88,,30,07,2004,30,07,2004,paiementcheque,874137,0007891010056211,CTD,TNC
2624,[2662],1,[4210],1,7,-76.2,,30,07,2004,30,07,2004,paiementcheque,874135,0007891010056211,CTD,TNC
2625,[2663],1,[4250],1,0,-1200.0,,02,08,2004,02,08,2004,paiementcheque,874157,0007891010056211,CTD,TNC
2626,[2664],1,[4223],1,5,-560.7,,02,08,2004,02,08,2004,paiementcheque,874149,0007891010056211,CTD,TNC
2627,[2665],1,[4258],1,0,1237.471,,03,08,2004,03,08,2004,virement,,0007891010056211,CTD,TNC
2628,[2666],1,[4243],1,6,-379.9,,03,08,2004,03,08,2004,paiementcheque,874152,0007891010056211,CTD,TNC
2629,[2667],1,[4252],1,1,-200.0,,03,08,2004,03,08,2004,paiementcheque,874162,0007891010056211,CTD,TNC
2630,[2668],1,[4256],1,1,-135.0,,03,08,2004,03,08,2004,paiementcheque,874161,0007891010056211,CTD,TNC
2631,[2669],1,[4253],1,1,-87.709,,03,08,2004,03,08,2004,paiementcheque,874163,0007891010056211,CTD,TNC
2632,[2670],1,[4254],1,1,-800.0,,03,08,2004,03,08,2004,paiementcheque,874164,0007891010056211,CTD,TNC
2633,[2671],1,[4251],1,2,-200.0,,04,08,2004,04,08,2004,paiementcheque,874158,0007891010056211,CTD,TNC
2634,[2672],1,[4213],1,13,-324.9,,05,08,2004,05,08,2004,paiementcheque,874138,0007891010056211,CTD,TNC
2635,[2673],1,[4261],1,0,-744.685,,05,08,2004,05,08,2004,paiementcheque,874168,0007891010056211,CTD,TNC
2636,[2674],1,[4264],1,-2,-322.245,,05,08,2004,05,08,2004,paiementcheque,874165,0007891010056211,CTD,TNC
2637,[2675],1,[4263],1,0,2474.941,,05,08,2004,05,08,2004,virement,,0007891010056211,CTD,TNC
2638,[2676],1,[4260],1,1,-400.0,,05,08,2004,05,08,2004,paiementcheque,874167,0007891010056211,CTD,TNC
2639,[2677],1,[4259],1,1,-278.5,,05,08,2004,05,08,2004,paiementcheque,874166,0007891010056211,CTD,TNC
2640,[2678],1,[4262],1,1,-306.801,,06,08,2004,06,08,2004,paiementcheque,874169,0007891010056211,CTD,TNC
2641,[2679],1,[4268],1,0,-250.0,,09,08,2004,09,08,2004,paiementcheque,870334,0007891010056211,CTD,TNC
2642,[2680],1,[4265],1,0,-80.0,,09,08,2004,09,08,2004,paiementcheque,870331,0007891010056211,CTD,TNC
2643,[2681],1,[4257],1,7,-59.5,,09,08,2004,09,08,2004,paiementcheque,874160,0007891010056211,CTD,TNC
2644,[2682],1,[4270],1,0,3750.0,,09,08,2004,09,08,2004,virement,,0007891010056211,CTD,TNC
2645,[2683],1,[4255],1,7,-1200.0,,09,08,2004,09,08,2004,paiementcheque,874159,0007891010056211,CTD,TNC
2646,[2684],1,[4272],1,0,-2206.7,,10,08,2004,10,08,2004,virtemiscomp,,0007891010056211,CTD,TNC
2647,[2685],1,[4267],1,2,-3282.143,,11,08,2004,11,08,2004,paiementcheque,870333,0007891010056211,CTD,TNC
2648,[2686],1,[4276],1,0,6250.0,,11,08,2004,11,08,2004,virement,,0007891010056211,CTD,TNC
2649,[2687],1,[4271],1,1,-246.0,,11,08,2004,11,08,2004,paiementcheque,870336,0007891010056211,CTD,TNC
2650,[2688],1,[4266],1,2,-100.0,,11,08,2004,11,08,2004,paiementcheque,870332,0007891010056211,CTD,TNC
2651,[2689],1,[4273],1,0,-200.0,,11,08,2004,11,08,2004,paiementcheque,870337,0007891010056211,CTD,TNC
2652,[2690],1,[4274],1,0,-500.0,,11,08,2004,11,08,2004,paiementcheque,870339,0007891010056211,CTD,TNC
2653,[2691],1,[4275],1,0,-461.7,,11,08,2004,11,08,2004,paiementcheque,870341,0007891010056211,CTD,TNC
2654,[2692],1,[4269],1,2,-187.0,,11,08,2004,11,08,2004,paiementcheque,870335,0007891010056211,CTD,TNC
2655,[2693],1,[4285],1,-4,-1501.7,,12,08,2004,12,08,2004,virtemiscomp,,0007891010056211,CTD,TNC
2656,[2694],1,[4279],1,0,2483.547,,12,08,2004,12,08,2004,virement,,0007891010056211,CTD,TNC
2657,[2695],1,[4278],1,4,-400.0,,16,08,2004,16,08,2004,paiementcheque,870342,0007891010056211,CTD,TNC
2658,[2696],1,[4282],1,2,-709.722,,18,08,2004,18,08,2004,paiementcheque,870345,0007891010056211,CTD,TNC
2659,[2697],1,[4284],1,3,-746.0,,19,08,2004,19,08,2004,paiementcheque,870347,0007891010056211,CTD,TNC
2660,[2698],1,[4283],1,3,-640.0,,19,08,2004,19,08,2004,paiementcheque,870346,0007891010056211,CTD,TNC
2661,[2699],1,[4288],1,7,-3000.0,,24,08,2004,24,08,2004,paiementcheque,870350,0007891010056211,CTD,TNC
2662,[2700],1,[4299],1,0,3753.0,,24,08,2004,24,08,2004,virement,,0007891010056211,CTD,TNC
2663,[2701],1,[4289],1,6,-1253.2,,25,08,2004,25,08,2004,paiementcheque,870352,0007891010056211,CTD,TNC
2664,[2702],1,[4290],1,6,-661.49,,25,08,2004,25,08,2004,paiementcheque,870353,0007891010056211,CTD,TNC
2665,[2703],1,[4302],1,0,-584.916,,25,08,2004,25,08,2004,paiementcheque,882934,0007891010056211,CTD,TNC
2666,[2704],1,[4298],1,1,-1220.0,,25,08,2004,25,08,2004,paiementcheque,882927,0007891010056211,CTD,TNC
2667,[2705],1,[4297],1,1,-599.2,,25,08,2004,25,08,2004,paiementcheque,882925,0007891010056211,CTD,TNC
2668,[2706],1,[4294],1,1,-192.5,,25,08,2004,25,08,2004,paiementcheque,882922,0007891010056211,CTD,TNC
2669,[2707],1,[4292],1,5,-105.0,,25,08,2004,25,08,2004,paiementcheque,882921,0007891010056211,CTD,TNC
2670,[2708],1,[4304],1,0,8806.0,,25,08,2004,25,08,2004,virement,,0007891010056211,CTD,TNC
2671,[2709],1,[4303],1,0,-600.0,,25,08,2004,25,08,2004,paiementcheque,882936,0007891010056211,CTD,TNC
2672,[2710],1,[4295],1,1,-91.4,,25,08,2004,25,08,2004,paiementcheque,882923,0007891010056211,CTD,TNC
2673,[2711],1,[4281],1,11,-100.0,,25,08,2004,25,08,2004,paiementcheque,870344,0007891010056211,CTD,TNC
2674,[2712],1,[4280],1,11,-200.0,,25,08,2004,25,08,2004,paiementcheque,870343,0007891010056211,CTD,TNC
2675,[2713],1,[4306],1,1,-1386.52,,26,08,2004,26,08,2004,paiementcheque,882935,0007891010056211,CTD,TNC
2676,[2714],1,[4315],1,0,17612.0,,27,08,2004,27,08,2004,virement,,0007891010056211,CTD,TNC
2677,[2715],1,[4312],1,0,-1100.0,,27,08,2004,27,08,2004,paiementcheque,882942,0007891010056211,CTD,TNC
2678,[2716],1,[4307],1,0,-243.4,,27,08,2004,27,08,2004,paiementcheque,882937,0007891010056211,CTD,TNC
2679,[2717],1,[4309],1,0,-600.0,,27,08,2004,27,08,2004,paiementcheque,882939,0007891010056211,CTD,TNC
2680,[2718],1,[4308],1,0,-318.299,,27,08,2004,27,08,2004,paiementcheque,882938,0007891010056211,CTD,TNC
2681,[2719],1,[4291],1,8,-170.0,,27,08,2004,27,08,2004,paiementcheque,870354,0007891010056211,CTD,TNC
2682,[2720],1,[4321],1,-4,-232.7,,27,08,2004,27,08,2004,virtemiscomp,,0007891010056211,CTD,TNC
2683,[2721],1,[4314],1,0,-14000.0,,27,08,2004,27,08,2004,paiementcheque,882944,0007891010056211,CTD,TNC
2684,[2722],1,[4300],1,6,-1900.0,,30,08,2004,30,08,2004,paiementcheque,882926,0007891010056211,CTD,TNC
2685,[2723],1,[4320],1,0,1260.557,,30,08,2004,30,08,2004,virement,,0007891010056211,CTD,TNC
2686,[2724],1,[4316],1,0,-200.0,,30,08,2004,30,08,2004,paiementcheque,882945,0007891010056211,CTD,TNC
2687,[2725],1,[4318],1,0,-71.7,,30,08,2004,30,08,2004,paiementcheque,882947,0007891010056211,CTD,TNC
2688,[2726],1,[4317],1,0,-1800.0,,30,08,2004,30,08,2004,paiementcheque,882946,0007891010056211,CTD,TNC
2689,[2727],1,[4158],1,57,-4052.73,,01,09,2004,01,09,2004,paiementcheque,874089,0007891010056211,CTD,TNC
2690,[2728],1,[4313],1,5,-4003.872,,01,09,2004,01,09,2004,paiementcheque,882943,0007891010056211,CTD,TNC
2691,[2729],1,[4322],1,0,-222.0,,01,09,2004,01,09,2004,paiementcheque,882949,0007891010056211,CTD,TNC
2692,[2730],1,[4324],1,0,-5407.694,,01,09,2004,01,09,2004,paiementcheque,882952,0007891010056211,CTD,TNC
2693,[2731],1,[4344],1,-1,-1200.0,,01,09,2004,01,09,2004,paiementcheque,882956,0007891010056211,CTD,TNC
2694,[2732],1,[4325],1,0,16354.0,,01,09,2004,01,09,2004,virement,,0007891010056211,CTD,TNC
2695,[2733],1,[4311],1,6,-700.0,,02,09,2004,02,09,2004,paiementcheque,882941,0007891010056211,CTD,TNC
2696,[2734],1,[4349],1,0,-227.898,,02,09,2004,02,09,2004,paiementcheque,882957,0007891010056211,CTD,TNC
2697,[2735],1,[4328],1,1,-201.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2698,[2736],1,[4329],1,1,-1570.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2699,[2737],1,[4330],1,1,-1001.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2700,[2738],1,[4331],1,1,-951.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2701,[2739],1,[4332],1,1,-2501.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2702,[2740],1,[4333],1,1,-571.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2703,[2741],1,[4334],1,1,-721.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2704,[2742],1,[4335],1,1,-701.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2705,[2743],1,[4336],1,1,-1951.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2706,[2744],1,[4337],1,1,-451.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2707,[2745],1,[4338],1,1,-901.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2708,[2746],1,[4339],1,1,-551.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2709,[2747],1,[4340],1,1,-901.7,,02,09,2004,02,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2710,[2748],1,[4345],1,0,17640.0,,02,09,2004,02,09,2004,virement,,0007891010056211,CTD,TNC
2711,[2749],1,[4347],1,0,-200.0,,02,09,2004,02,09,2004,paiementcheque,882959,0007891010056211,CTD,TNC
2712,[2750],1,[4346],1,0,-147.2,,02,09,2004,02,09,2004,paiementcheque,882958,0007891010056211,CTD,TNC
2713,[2751],1,[4296],1,9,-2160.891,,02,09,2004,02,09,2004,paiementcheque,882924,0007891010056211,CTD,TNC
2714,[2752],1,[4049],1,91,-938.766,,03,09,2004,03,09,2004,paiementcheque,870279,0007891010056211,CTD,TNC
2715,[2753],1,[4287],1,17,-970.185,,03,09,2004,03,09,2004,paiementcheque,870349,0007891010056211,CTD,TNC
2716,[2754],1,[4348],1,4,-1600.0,,06,09,2004,06,09,2004,paiementcheque,882960,0007891010056211,CTD,TNC
2717,[2755],1,[4353],1,0,251.731,,06,09,2004,06,09,2004,virement,,0007891010056211,CTD,TNC
2718,[2756],1,[4350],1,3,-200.0,,06,09,2004,06,09,2004,paiementcheque,882962,0007891010056211,CTD,TNC
2719,[2757],1,[4319],1,7,-84.047,,06,09,2004,06,09,2004,paiementcheque,882948,0007891010056211,CTD,TNC
2720,[2758],1,[4357],1,0,626.331,,07,09,2004,07,09,2004,virement,,0007891010056211,CTD,TNC
2721,[2759],1,[4323],1,6,-401.329,,07,09,2004,07,09,2004,paiementcheque,882950,0007891010056211,CTD,TNC
2722,[2760],1,[4361],1,0,1882.53,,08,09,2004,08,09,2004,virement,,0007891010056211,CTD,TNC
2723,[2761],1,[4352],1,2,-267.058,,08,09,2004,08,09,2004,paiementcheque,882963,0007891010056211,CTD,TNC
2724,[2762],1,[4356],1,1,-177.984,,08,09,2004,08,09,2004,paiementcheque,882966,0007891010056211,CTD,TNC
2725,[2763],1,[4355],1,1,-750.0,,08,09,2004,08,09,2004,paiementcheque,882965,0007891010056211,CTD,TNC
2726,[2764],1,[4358],1,1,-501.7,,08,09,2004,08,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2727,[2765],1,[4342],1,8,-771.6,,09,09,2004,09,09,2004,paiementcheque,882951,0007891010056211,CTD,TNC
2728,[2766],1,[4362],1,0,1248.439,,09,09,2004,09,09,2004,virement,,0007891010056211,CTD,TNC
2729,[2767],1,[4363],1,-1,-223.5,,09,09,2004,09,09,2004,paiementcheque,1000351,0007891010056211,CTD,TNC
2730,[2768],1,[4343],1,9,-1483.406,,10,09,2004,10,09,2004,virement,,0007891010056211,CTD,TNC
2731,[2769],1,[4359],1,3,-166.591,,10,09,2004,10,09,2004,paiementcheque,882967,0007891010056211,CTD,TNC
2732,[2770],1,[4366],1,0,-1500.0,,10,09,2004,10,09,2004,paiementcheque,1000353,0007891010056211,CTD,TNC
2733,[2771],1,[4364],1,0,3116.43,,10,09,2004,10,09,2004,virement,,0007891010056211,CTD,TNC
2734,[2772],1,[4351],1,10,-144.0,,13,09,2004,13,09,2004,paiementcheque,882961,0007891010056211,CTD,TNC
2735,[2773],1,[4354],1,6,-3613.899,,13,09,2004,13,09,2004,paiementcheque,882964,0007891010056211,CTD,TNC
2736,[2774],1,[4367],1,0,1789.487,,13,09,2004,13,09,2004,virement,,0007891010056211,CTD,TNC
2737,[2775],1,[4371],1,0,-501.7,,14,09,2004,14,09,2004,virtemiscomp,,0007891010056211,CTD,TNC
2738,[2776],1,[4374],1,0,-400.0,,14,09,2004,14,09,2004,paiementcheque,1000358,0007891010056211,CTD,TNC
2739,[2777],1,[4383],1,-3,-2000.0,,14,09,2004,14,09,2004,retraitespeces,cashbacha,0007891010056211,CTD,TNC
2740,[2778],1,[4360],1,6,-225.9,,14,09,2004,14,09,2004,paiementcheque,882968,0007891010056211,CTD,TNC
2741,[2779],1,[4369],1,0,-95.9,,14,09,2004,14,09,2004,paiementcheque,1000355,0007891010056211,CTD,TNC
2742,[2780],1,[4373],1,0,-281.36,,14,09,2004,14,09,2004,paiementcheque,1000357,0007891010056211,CTD,TNC
2743,[2781],1,[4368],1,0,-150.0,,14,09,2004,14,09,2004,paiementcheque,1000354,0007891010056211,CTD,TNC
2744,[2782],1,[4370],1,0,-400.885,,14,09,2004,14,09,2004,paiementcheque,1000356,0007891010056211,CTD,TNC
2745,[2783],1,[4372],1,0,37680.0,,14,09,2004,14,09,2004,virement,,0007891010056211,CTD,TNC
2746,[2784],1,[4327],1,14,-1622.73,,15,09,2004,15,09,2004,paiementcheque,882954,0007891010056211,CTD,TNC
2747,[2785],1,[4286],1,29,-78.08,,15,09,2004,15,09,2004,paiementcheque,870348,0007891010056211,CTD,TNC
2748,[2786],1,[4293],1,26,-209.8,,15,09,2004,15,09,2004,paiementcheque,870355,0007891010056211,CTD,TNC
2749,[2787],1,[4310],1,19,-346.0,,15,09,2004,15,09,2004,paiementcheque,882940,0007891010056211,CTD,TNC
2750,[2788],1,[4301],1,21,-10005.6,,15,09,2004,15,09,2004,paiementcheque,882930,0007891010056211,CTD,TNC
2751,[2789],1,[4375],1,0,-3000.0,,15,09,2004,15,09,2004,paiementcheque,1000359,0007891010056211,CTD,TNC
2752,[2790],1,[4376],1,0,-480.5,,15,09,2004,15,09,2004,paiementcheque,1000360,0007891010056211,CTD,TNC
2753,[2791],1,[4384],1,-1,-200.0,,16,09,2004,16,09,2004,paiementcheque,1000367,0007891010056211,CTD,TNC
2754,[2792],1,[4387],1,0,-2000.0,,17,09,2004,17,09,2004,paiementcheque,1000370,0007891010056211,CTD,TNC
2755,[2793],1,[4386],1,0,-240.2,,17,09,2004,17,09,2004,paiementcheque,1000369,0007891010056211,CTD,TNC
2756,[2794],1,[4365],1,7,-2700.0,,17,09,2004,17,09,2004,paiementcheque,1000352,0007891010056211,CTD,TNC
2757,[2795],1,[4377],1,5,-140.0,,20,09,2004,20,09,2004,paiementcheque,1000361,0007891010056211,CTD,TNC
2758,[2796],1,[4385],1,3,-400.0,,20,09,2004,20,09,2004,paiementcheque,1000368,0007891010056211,CTD,TNC
2759,[2797],1,[4382],1,4,-6047.173,,20,09,2004,20,09,2004,paiementcheque,1000364,0007891010056211,CTD,TNC
2760,[2798],1,[4341],1,20,-1230.0,,21,09,2004,21,09,2004,paiementcheque,882955,0007891010056211,CTD,TNC
2761,[2799],1,[4381],1,5,-215.825,,21,09,2004,21,09,2004,paiementcheque,1000366,0007891010056211,CTD,TNC
2762,[2800],1,[4394],1,0,-1050.0,,21,09,2004,21,09,2004,paiementcheque,1000378,0007891010056211,CTD,TNC
2763,[2801],1,[4391],1,1,-300.0,,21,09,2004,21,09,2004,paiementcheque,1000374,0007891010056211,CTD,TNC
2764,[2802],1,[4395],1,0,-281.0,,21,09,2004,21,09,2004,paiementcheque,1000376,0007891010056211,CTD,TNC
2765,[2803],1,[4392],1,1,-460.0,,21,09,2004,21,09,2004,paiementcheque,1000375,0007891010056211,CTD,TNC
2766,[2804],1,[4407],1,0,-105.2,,22,09,2004,22,09,2004,paiementcheque,1000385,0007891010056211,CTD,TNC
2767,[2805],1,[4408],1,0,-1000.0,,22,09,2004,22,09,2004,paiementcheque,1000390,0007891010056211,CTD,TNC
2768,[2806],1,[4397],1,1,-276.2,,22,09,2004,22,09,2004,paiementcheque,1000384,0007891010056211,CTD,TNC
2769,[2807],1,[4406],1,0,31500.0,,22,09,2004,22,09,2004,virement,,0007891010056211,CTD,TNC
2770,[2808],1,[4326],1,21,-4473.167,,22,09,2004,22,09,2004,paiementcheque,882953,0007891010056211,CTD,TNC
2771,[2809],1,[4390],1,2,-4000.0,,22,09,2004,22,09,2004,paiementcheque,1000373,0007891010056211,CTD,TNC
2772,[2810],1,[4400],1,1,-226.192,,22,09,2004,22,09,2004,paiementcheque,1000377,0007891010056211,CTD,TNC
2773,[2811],1,[4388],1,5,-548.0,,22,09,2004,22,09,2004,paiementcheque,1000371,0007891010056211,CTD,TNC
2774,[2812],1,[4379],1,7,-3790.248,,22,09,2004,22,09,2004,paiementcheque,1000363,0007891010056211,CTD,TNC
2775,[2813],1,[4305],1,28,-9823.656,,22,09,2004,22,09,2004,paiementcheque,882932,0007891010056211,CTD,TNC
2776,[2814],1,[4380],1,6,-597.576,,22,09,2004,22,09,2004,paiementcheque,1000365,0007891010056211,CTD,TNC
2777,[2815],1,[4399],1,1,-2360.0,,22,09,2004,22,09,2004,paiementcheque,1000382,0007891010056211,CTD,TNC
2778,[2816],1,[4404],1,0,-936.57,,22,09,2004,22,09,2004,paiementcheque,1000391,0007891010056211,CTD,TNC
2779,[2817],1,[4410],1,0,-200.0,,23,09,2004,23,09,2004,paiementcheque,1000394,0007891010056211,CTD,TNC
